Title,Author,Date,Content,Image Path,Article URL,Markdown File
"Stories From Overseas: Armelle Ferguson, UK",Jenny Holmberg,2020-12-09 00:00:00 +0300,"I like to think that my sustainability story started in a very dull and conventional way. It began on my plate, to then become part of my wardrobe, and finally be a part of my lifestyle.Working in the fashion industry made me aware of the issue of sustainability, both when it comes to the planet and the people. My commitment to behavioural change has become so strong over time, that it naturally started to spill over in other areas.What touched me the most is the inequality of impact. I am aware of my relative privilege, but I also found that people who look like me, usually suffer the effects of unsustainable behaviours much more than the people who live where I live now. And yes, I love London, but my heart, my family and my culture are from a different part of the world.Having the majority of my family living in the Caribbean, it can be a challenge not to see them – also because my home island is a paradise. Still, I also know that not doing anything about the climate emergency would mean that my island will eventually sink and disappear.Not flying, to me, is not only about abstract numbers and tons of carbon emissions; it’s also about doing everything I can for my culture and my home island to still be there for my children and my grandchildren to enjoy.I know a lot of people feel that they love the Caribbean and its beautiful islands. So let’s all love the Caribbean enough to avoid contributing to its disappearance.Armelle Ferguson, London UK",/images/Armelle-pledge-scaled-e1603928782312-265x300.jpeg,https://flightfree.org/stories/armelle-ferguson-uk,2020-12-09-stories-from-overseas-armelle-ferguson-uk.md
"Dan Castrigano, Vermont",Jenny Holmberg,2020-12-07 00:00:00 +0300,"I calculated my personal emissions in 2019 and found that 85% of my emissions came from flying. That sealed the deal. October 6, 2019 was the last time I flew in an airplane. And I plan on never flying again.The climate crisis is an existential threat to all living things on this planet. We must stop burning fossil fuels as quickly as possible, and one way to do that is to stop flying. I have chosen to live a low-carbon lifestyle because I understand the scale and the severity of the climate crisis. The climate is crumbling before our very eyes. So we must act.Furthermore, flying is inherently a justice issue. Rich people fly. Poor people can not. Rich people pollute the most. Poor people pay the climate consequences first and worst. Those facing the most extreme effects of the climate crisis are Black, Indigenous, and people of color, women, children, people with disabilities, members of the LGBTQ+ community, and low-income folks. Flying is not only a climate justice issue. It’s also a social justice and a racial justice issue.I understand that I have many domains of privilege. And it is my responsibility to take action simply because I can.Finally, I became a father in 2021. I have no idea what the world will look like 10, 20, or 50 years from now. And when my son grows up and asks me what I did about climate and ecological breakdown, I want to look him in the eye and tell him that I did everything I could.Dan Castrigano is one of the Flight Free USA campaigners.He runs Flight Free Vermont (Instagram,Twitter), a state chapter of Flight Free USA.He also organizes with Safe Landing BTV (website,Instagram,Twitter), a campaign demanding a 50% reduction of emissions at Burlington International Airport by 2030.***",/images/IMG_1379+%281%29.JPG,https://flightfree.org/stories/dan-castrigano,2020-12-07-dan-castrigano-vermont.md
"Rona May, Oregon",Jenny Holmberg,2020-12-07 00:00:00 +0300,"The last time I got on a plane, it was taking me from Alaska to Washington in 2014. I was watching the northern lights dance faintly through the window, and, unceremoniously, something was ending. I don’t know if I finally lost the energy to be heartbroken every time I left another place, or if the road trip up to Fairbanks – chatting and listening to music with one of my best friends, eating gas station snacks and campfire meals, and pulling the car over to get out and marvel at every breathtaking sight – made me realize how soulless and lonely flying is. For whatever reason, I was done.For me, choosing not to fly means being free to live a calmer, more abundant life. It means time to grow roots and get to work for the planet. Being part of the international flight free community means sharing the joy of meaningful action with folks around the world and celebrating how lucky we are to be able to live our values in this way.For a livable planet, I can miss the places that were still on my travel bucket list. I’d rather know those places exist – and that they and their people are safe, healthy, and protected – than ever see a single one of them. Of course, the reality is more nuanced, but quitting flying is still a simple, tangible, impactful way to participate in that hopeful future. Flight Free 2021, here we come.",/images/Rona+Flight+Free+2021.jpg,https://flightfree.org/stories/rona-may-oregon,2020-12-07-rona-may-oregon.md
"Kate, Oregon",Jenny Holmberg,2020-12-07 00:00:00 +0300,"I stopped flying 12 years ago, and now my much-improved “bucket list” includes local hiking and kayaking and working with activist groups to clean up the air in my region.",/images/4480d489dfda5b1f413dedfc1f405772.jpg,https://flightfree.org/stories/kate-oregon,2020-12-07-kate-oregon.md
"Katherine, New Hampshire",Ariella Granett,2020-11-08 00:00:00 +0300,"Considering the urgency of the climate crisis and the necessity to halt carbon emissions immediately for the sake of safeguarding biodiversity and our ecosystems, there is no need (or time) to attribute blame for climate change or wallow in guilt. By being a part of the Flight Free 2021 campaign, we can have a different message: when individuals join together and shun air travel, industry and the government will need to help deliver solutions. This includes more efficient and affordable ground transport and the eventual electrification of air travel. For now, one significant way to feel content with one's environmental impact is to avoid emitting the tons of CO2 that accompany air travel.",/images/KL.jpg,https://flightfree.org/stories/katherine-new-hampshire,2020-11-08-katherine-new-hampshire.md
"Jerry Bryan, Washington",Ariella Granett,2020-11-07 00:00:00 +0300,"Flight Free 2020 provided the impetus to quit the day job that made me fly, and the relief was immediate on multiple fronts. A Flight Free 2021 vow is easy; it’s merely an extension of a deliberate choice to seek an authentic zero-carbon life. A simple life is not an impoverished life. Never again will I have to endure airports with their chronically frustrated TSA officials, postponed or canceled flights, chronically depressed and frenzied people, and the soul-sucking awareness that I am an intractable part of the problem. As an old white privileged male, a colonialist by birth, staying out of the air and on the ground offers a real opportunity for personal reform, a chance to learn to listen, and the hope of serving future generations for the common good.And it turns out that staying on the ground is just the beginning. By not flying, there is no risk of being Covid infected in a plane. I’m one less person contributing to the destruction of the Earth at 35,000 feet, and, better yet, by not flying, I had the time and money to install solar panels, which power my entire home with net-zero carbon electricity. Unlike airline mileage plans, Flight Free is the gift that keeps on giving. I’ve learned how to stay home, discovered the joy of locally grown, plant-based food, and I finally get to know my own backyard.Via the simple act of a Flight Free pledge, we’ve finally been able to start living a life informed by the Green New Deal. You have created a path to hope that starts small and then snowballs in the best of ways. The new economy, and the millions of new green jobs, are coming soon.",/images/JB.jpeg,https://flightfree.org/stories/jerry-bryan-washington,2020-11-07-jerry-bryan-washington.md
"Joy, Alabama",Ariella Granett,2020-11-06 00:00:00 +0300,"Somehow this regular American girl wound up living all over the world. As a teenager I lived in Saudi Arabia, went to school in England, and visited places like India and Kenya and Rome and so forth. In early adulthood, I thought it the most normal thing to jump on a plane to Scotland to visit friends that I’d made in Saudi, for instance.Now I understand that I have had more than my fair share of all that carbon emissions craziness (among other things). I also don’t sit in drive-throughs idling my car. I buy my food as local as I can. I garden. I plant trees (which is part of why it’s nice to sit on my back porch - - so I’m not 100% altruistic!). I make my own shampoo and all sorts of cleaning products in an effort to keep some plastic (and the untold costs of manufacturing it and shipping it) out of the waste stream.And I pledge to be flight-free not just for 2021 but for the rest of my life.",/images/Joy+Johnson+USA.jpeg,https://flightfree.org/stories/joy-alabama,2020-11-06-joy-alabama.md
"Autumn Raw, Minnesota",Ariella Granett,2020-11-05 00:00:00 +0300,"My flight-free journey began as inauspiciously as you can imagine. It was not born out of an awareness of my carbon emissions, or my desire for slow travel. It was born from the fact that I really, truly hate flying. Early in the summer of 2019, I had flown out to Washington D.C., and the flight there was so nerve-wracking, as soon as I landed I texted my mom to say I was not going to be flying back home after my two-month stay. I’ve always really hated flying, and so at the beginning, my decision to not fly was largely based on my anxiety.",/images/Picture1.jpg,https://flightfree.org/stories/autumn-raw-minnesota,2020-11-05-autumn-raw-minnesota.md
"David, Missouri",Ariella Granett,2020-10-22 00:00:00 +0300,"In 2019 David had logged in 15 hours of flight time but in 2020 he became a huge advocate for rail, he belongs to theRail Passengers of America Association,and instead of flying he chose to vacation by train from his home in Kansas City, Missouri, through Arkansas to Dallas, Texas. His next train trips might be to Chicago, New Orleans, or New York and maybe a transatlantic cruise to London to see his ancestral homeland.",/images/image1.jpg,https://flightfree.org/stories/david-missouri,2020-10-22-david-missouri.md
"Bhima Sheridan, California",Ariella Granett,2020-10-16 00:00:00 +0300,"I am pledging to be flight free in 2021 because I believe that burning hydrocarbons in our outer atmosphere is contributing to the destruction of this very delicate film of air that protects us from the sun's more harmful rays. I learned about global warming in college in a survey course on energy and resources, and the emphasis was always on carbon dioxide in the atmosphere. In fact, recent scientific studies indicate that for aviation, the non CO2 combustion byproducts are twice as bad as the CO2 emitted from the tailpipe.",/images/BS.jpg,https://flightfree.org/stories/bhima-sheridan-california,2020-10-16-bhima-sheridan-california.md
"Ariella Granett, California",Ariella Granett,2020-10-01 00:00:00 +0300,"I helped launch Flight Free USA in 2020 as a chapter of the European campaign and with the support of volunteers, friends, and mentors. My spark was my teenage son who came home from 7th grade science and told me that the world was ending unless we acted quickly. I felt shocked to hear this message from my kid and only began to feel agency when I owned up to my own greenhouse gas emissions and pollution. I found joy and relief in choosing a lower carbon lifestyle, which then emboldened me to share and talk about the climate emergency, which has further led me to advocate for system change.There are frequent debates about the importance of individual climate action vs. system change. For me they are two sides of the same coin. I wouldn’t be able to show up for one without the other.Since my family gave up flying five years ago I have had a thousand conversations about climate change. I’ve gone on to help startwww.stopOAKexpansion.organ environmental justice coalition in opposition to my local airport expansion. Aviation is only one climate focus and I am equally passionate about building electrification, transit oriented development, walkable and bikeable cities, pressuring banks to divest from Fossil Fuels, and getting out the vote. Keeping engaged keeps me hopeful.I've chosen to not fly for the sake of the climate - I'm not waiting for climate policy to tell me this or tax me for it. Many of us are already embracing the cultural shift that needs to happen to transition off of fossil fuels and we have good stories to share in this Flight Free gallery. Welcome!",/images/image-asset.jpeg,https://flightfree.org/stories/ariella-granett-california,2020-10-01-ariella-granett-california.md
